date,media_key,media_name,platform,placement_id,placement_name,placement_type,thirdparty_id,thirdparty_name,report_type,request_value,response_value,impression_value,click_value,revenue_usd,fill_rate,ctr,ecpm
2026-05-05,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,14,Vungle,4,0,0,3,1,0.006221,0.00,33.33,2.0737
2026-05-05,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,0,Adpopcorn SSP,1,89,14,3,1,0.015290,3.37,33.33,5.0967
2026-05-05,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,16,Fyber,4,1,0,1,1,0.001000,100.00,100.00,1.0000
2026-05-05,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,34,ID 34,4,68,68,33,0,0.151895,48.53,0.00,4.6029
2026-05-05,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,18,Pangle,4,83,13,6,1,0.020000,7.23,16.67,3.3333
2026-05-05,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,0,Adpopcorn SSP,1,8,1,1,0,0.001809,12.50,0.00,1.8090
2026-05-05,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,16,Fyber,4,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,34,ID 34,4,6,6,4,1,0.002887,66.67,25.00,0.7218
2026-05-05,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,18,Pangle,4,9,3,1,0,0.000000,11.11,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,TKeAFuGGcj4nJkY,BANNER_320x50_ADNROID,배너,0,Adpopcorn SSP,1,5733,3363,3326,1,0.109869,58.02,0.03,0.0330
2026-05-05,880605234,황금거위(iOS),,K7ycD8gltcncKGp,BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,507,303,302,0,0.038850,59.57,0.00,0.1286
2026-05-05,152630613,황금거위(AOS),,C3mnch5tzeN2ekh,MAX_황금거위_BANNER_320x50_Android,배너,0,Adpopcorn SSP,1,9,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,C3mnch5tzeN2ekh,MAX_황금거위_BANNER_320x50_Android,배너,23,AppLovin Bidding,4,0,0,2,0,0.000008,0.00,0.00,0.0040
2026-05-05,880605234,황금거위(iOS),,vwkQHnVjazlBLGT,MAX_황금거위_BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,3xIqvUw5WOsbcjB,MAX_황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,21,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,3xIqvUw5WOsbcjB,MAX_황금거위_황금알_IV_Android,전면,23,AppLovin Bidding,4,0,0,6,0,0.001307,0.00,0.00,0.2178
2026-05-05,880605234,황금거위(iOS),,Fx2IKZezhiusQf5,MAX_황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,6,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,9de98q5xv1xUaVJ,황금거위_보너스캐시_IV_Android,전면,0,Adpopcorn SSP,1,1,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,9de98q5xv1xUaVJ,황금거위_보너스캐시_IV_Android,전면,34,ID 34,4,1,1,0,0,0.000000,0.00,0.00,0.0000
2026-05-05,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,12595,1814,1225,284,4.883078,9.73,23.18,3.9862
2026-05-05,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,21,AppLovin WF,4,0,0,42,24,0.040000,0.00,57.14,0.9524
2026-05-05,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,16,Fyber,4,29965,0,413,191,1.362000,1.38,46.25,3.2978
2026-05-05,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,34,ID 34,4,10617,2918,2292,94,4.693736,21.59,4.10,2.0479
2026-05-05,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,18,Pangle,4,24286,3475,2747,496,1.380000,11.31,18.06,0.5024
2026-05-05,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,14,Vungle,4,0,0,117,41,0.129925,0.00,35.04,1.1105
2026-05-05,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,1208,194,39,7,0.488444,3.23,17.95,12.5242
2026-05-05,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,16,Fyber,4,1168,0,32,25,0.160000,2.74,78.12,5.0000
2026-05-05,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,34,ID 34,4,881,881,662,48,1.358521,75.14,7.25,2.0521
2026-05-05,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,18,Pangle,4,1024,151,87,17,0.250000,8.50,19.54,2.8736
2026-05-06,152630613,황금거위(AOS),,cTbhY0TbWBWJhio,MAX_황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,21,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,cTbhY0TbWBWJhio,MAX_황금거위_미니게임1_RV_Android,RV,23,AppLovin Bidding,4,0,0,11,0,0.012767,0.00,0.00,1.1606
2026-05-06,880605234,황금거위(iOS),,s8ClX6oeda97PEK,MAX_황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,4,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,880605234,황금거위(iOS),,s8ClX6oeda97PEK,MAX_황금거위_미니게임1_RV_iOS,RV,23,AppLovin Bidding,4,0,0,3,0,0.005051,0.00,0.00,1.6837
2026-05-06,152630613,황금거위(AOS),,8KcXMLumUGBxt0R,MAX_황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,13,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,8KcXMLumUGBxt0R,MAX_황금거위_미니게임2_RV_Android,RV,23,AppLovin Bidding,4,0,0,7,0,0.017021,0.00,0.00,2.4316
2026-05-06,880605234,황금거위(iOS),,QSxAQyfPWHuV6ZT,MAX_황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,4,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,880605234,황금거위(iOS),,QSxAQyfPWHuV6ZT,MAX_황금거위_미니게임2_RV_iOS,RV,23,AppLovin Bidding,4,0,0,3,0,0.001568,0.00,0.00,0.5227
2026-05-06,152630613,황금거위(AOS),,oH0uEdYZw8uMahW,MAX_황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,6,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,oH0uEdYZw8uMahW,MAX_황금거위_보너스캐시_RV_Android,RV,23,AppLovin Bidding,4,0,0,3,0,0.003513,0.00,0.00,1.1710
2026-05-06,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,1373,439,301,74,1.306552,21.92,24.58,4.3407
2026-05-06,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,21,AppLovin WF,4,0,0,3,1,0.000000,0.00,33.33,0.0000
2026-05-06,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,16,Fyber,4,3092,0,9,5,0.082000,0.29,55.56,9.1111
2026-05-06,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,34,ID 34,4,900,539,389,23,0.798072,43.22,5.91,2.0516
2026-05-06,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,18,Pangle,4,1503,318,197,36,0.170000,13.11,18.27,0.8629
2026-05-06,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,14,Vungle,4,0,0,6,3,0.015661,0.00,50.00,2.6102
2026-05-06,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,146,29,9,3,0.102534,6.16,33.33,11.3927
2026-05-06,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,34,ID 34,4,98,98,74,1,0.564462,75.51,1.35,7.6279
2026-05-06,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,18,Pangle,4,142,35,19,7,0.060000,13.38,36.84,3.1579
2026-05-06,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,1017,380,273,68,0.967570,26.84,24.91,3.5442
2026-05-06,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,21,AppLovin WF,4,0,0,3,1,0.000000,0.00,33.33,0.0000
2026-05-06,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,16,Fyber,4,2323,0,8,4,0.032000,0.34,50.00,4.0000
2026-05-06,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,34,ID 34,4,485,305,221,30,0.426463,45.57,13.57,1.9297
2026-05-06,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,18,Pangle,4,1138,237,155,30,0.100000,13.62,19.35,0.6452
2026-05-06,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,14,Vungle,4,0,0,4,1,0.003940,0.00,25.00,0.9850
2026-05-06,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,107,25,8,3,0.049233,7.48,37.50,6.1541
2026-05-06,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,16,Fyber,4,106,0,15,14,0.060000,14.15,93.33,4.0000
2026-05-06,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,34,ID 34,4,67,67,49,2,0.119350,73.13,4.08,2.4357
2026-05-06,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,18,Pangle,4,89,19,10,4,0.030000,11.24,40.00,3.0000
2026-05-06,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,1912,484,243,66,1.284824,12.71,27.16,5.2873
2026-05-06,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,21,AppLovin WF,4,0,0,2,2,0.000000,0.00,100.00,0.0000
2026-05-06,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,16,Fyber,4,4230,0,13,5,0.073000,0.31,38.46,5.6154
2026-05-06,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,34,ID 34,4,1330,814,435,27,0.920391,32.71,6.21,2.1158
2026-05-06,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,18,Pangle,4,2213,419,194,39,0.150000,8.77,20.10,0.7732
2026-05-06,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,14,Vungle,4,0,0,11,6,0.024453,0.00,54.55,2.2230
2026-05-06,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,0,Adpopcorn SSP,1,212,31,13,1,0.117924,6.13,7.69,9.0711
2026-05-06,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,16,Fyber,4,1,0,1,0,0.001000,100.00,0.00,1.0000
2026-05-06,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,34,ID 34,4,151,151,80,1,0.293111,52.98,1.25,3.6639
2026-05-06,880605234,황금거위(iOS),,efq4IKkCEZ9y55e,황금거위_보너스캐시_RV_iOS,RV,18,Pangle,4,201,34,18,6,0.050000,8.96,33.33,2.7778
2026-05-06,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,0,Adpopcorn SSP,1,668,168,66,23,0.431963,9.88,34.85,6.5449
2026-05-06,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,21,AppLovin WF,4,0,0,2,2,0.000000,0.00,100.00,0.0000
2026-05-06,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,16,Fyber,4,1598,0,16,4,0.066000,1.00,25.00,4.1250
2026-05-06,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,34,ID 34,4,484,256,129,6,0.279647,26.65,4.65,2.1678
2026-05-06,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,18,Pangle,4,860,179,77,20,0.050000,8.95,25.97,0.6494
2026-05-06,152630613,황금거위(AOS),,nrbMhFxX4AEcFxq,황금거위_출석체크_RV_Android,RV,14,Vungle,4,0,0,1,0,0.000479,0.00,0.00,0.4790
2026-05-06,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,0,Adpopcorn SSP,1,82,11,2,0,0.008464,2.44,0.00,4.2320
2026-05-06,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,34,ID 34,4,54,54,28,0,0.179579,51.85,0.00,6.4135
2026-05-06,880605234,황금거위(iOS),,pri9mYRn7kAgmbp,황금거위_출석체크_RV_iOS,RV,18,Pangle,4,88,24,12,3,0.040000,13.64,25.00,3.3333
2026-05-06,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,0,Adpopcorn SSP,1,2,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,16,Fyber,4,2,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,34,ID 34,4,2,2,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,XvgdJsTGilO5s0n,황금거위_황금알_RV_Android,RV,18,Pangle,4,6,1,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,TKeAFuGGcj4nJkY,BANNER_320x50_ADNROID,배너,0,Adpopcorn SSP,1,5405,3506,3483,3,0.110729,64.44,0.09,0.0318
2026-05-06,880605234,황금거위(iOS),,K7ycD8gltcncKGp,BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,533,345,344,0,0.035925,64.54,0.00,0.1044
2026-05-06,152630613,황금거위(AOS),,C3mnch5tzeN2ekh,MAX_황금거위_BANNER_320x50_Android,배너,0,Adpopcorn SSP,1,51,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,C3mnch5tzeN2ekh,MAX_황금거위_BANNER_320x50_Android,배너,23,AppLovin Bidding,4,0,0,39,0,0.006064,0.00,0.00,0.1555
2026-05-06,880605234,황금거위(iOS),,vwkQHnVjazlBLGT,MAX_황금거위_BANNER_320x50_iOS,배너,0,Adpopcorn SSP,1,10,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,880605234,황금거위(iOS),,vwkQHnVjazlBLGT,MAX_황금거위_BANNER_320x50_iOS,배너,23,AppLovin Bidding,4,0,0,7,0,0.001630,0.00,0.00,0.2329
2026-05-06,152630613,황금거위(AOS),,3xIqvUw5WOsbcjB,MAX_황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,88,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,152630613,황금거위(AOS),,3xIqvUw5WOsbcjB,MAX_황금거위_황금알_IV_Android,전면,23,AppLovin Bidding,4,0,0,35,0,0.116308,0.00,0.00,3.3231
2026-05-06,880605234,황금거위(iOS),,Fx2IKZezhiusQf5,MAX_황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,11,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-06,880605234,황금거위(iOS),,Fx2IKZezhiusQf5,MAX_황금거위_황금알_IV_iOS,전면,23,AppLovin Bidding,4,0,0,6,0,0.039416,0.00,0.00,6.5693
2026-05-06,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,0,Adpopcorn SSP,1,9684,1936,1332,296,4.962048,13.75,22.22,3.7253
2026-05-06,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,21,AppLovin WF,4,0,0,49,29,0.050000,0.00,59.18,1.0204
2026-05-06,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,16,Fyber,4,22551,0,438,173,1.453000,1.94,39.50,3.3174
2026-05-06,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,34,ID 34,4,6620,3153,2476,157,4.265809,37.40,6.34,1.7229
2026-05-06,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,18,Pangle,4,14665,2854,2238,474,1.180000,15.26,21.18,0.5273
2026-05-06,152630613,황금거위(AOS),,4zLAQUTzDGMz2Oi,황금거위_황금알_IV_Android,전면,14,Vungle,4,0,0,100,38,0.127861,0.00,38.00,1.2786
2026-05-06,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,0,Adpopcorn SSP,1,1095,181,34,6,0.327076,3.11,17.65,9.6199
2026-05-06,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,16,Fyber,4,1109,0,54,43,0.266000,4.87,79.63,4.9259
2026-05-06,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,34,ID 34,4,730,730,526,36,1.308196,72.05,6.84,2.4871
2026-05-06,880605234,황금거위(iOS),,BppkJs2NQiqilXy,황금거위_황금알_IV_iOS,전면,18,Pangle,4,975,193,137,24,0.410000,14.05,17.52,2.9927
2026-05-07,152630613,황금거위(AOS),,Zm7FzyhrOwXJZ6j,(미사용)_지면11,RV,7,Unity,4,0,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,jMpJ6WZRm9yGm0K,(미사용)_지면15,RV,7,Unity,4,0,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,cTbhY0TbWBWJhio,MAX_황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,164,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,cTbhY0TbWBWJhio,MAX_황금거위_미니게임1_RV_Android,RV,23,AppLovin Bidding,4,0,0,191,0,0.610912,0.00,0.00,3.1985
2026-05-07,880605234,황금거위(iOS),,s8ClX6oeda97PEK,MAX_황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,116,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,880605234,황금거위(iOS),,s8ClX6oeda97PEK,MAX_황금거위_미니게임1_RV_iOS,RV,23,AppLovin Bidding,4,0,0,87,0,0.489868,0.00,0.00,5.6307
2026-05-07,152630613,황금거위(AOS),,8KcXMLumUGBxt0R,MAX_황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,128,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,8KcXMLumUGBxt0R,MAX_황금거위_미니게임2_RV_Android,RV,23,AppLovin Bidding,4,0,0,143,0,0.296368,0.00,0.00,2.0725
2026-05-07,880605234,황금거위(iOS),,QSxAQyfPWHuV6ZT,MAX_황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,87,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,880605234,황금거위(iOS),,QSxAQyfPWHuV6ZT,MAX_황금거위_미니게임2_RV_iOS,RV,23,AppLovin Bidding,4,0,0,67,0,0.331381,0.00,0.00,4.9460
2026-05-07,152630613,황금거위(AOS),,oH0uEdYZw8uMahW,MAX_황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,184,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,oH0uEdYZw8uMahW,MAX_황금거위_보너스캐시_RV_Android,RV,23,AppLovin Bidding,4,0,0,168,0,0.378326,0.00,0.00,2.2519
2026-05-07,880605234,황금거위(iOS),,7giUHyvhclCpJsh,MAX_황금거위_보너스캐시_RV_iOS,RV,0,Adpopcorn SSP,1,178,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,880605234,황금거위(iOS),,7giUHyvhclCpJsh,MAX_황금거위_보너스캐시_RV_iOS,RV,23,AppLovin Bidding,4,0,0,99,0,0.852514,0.00,0.00,8.6113
2026-05-07,152630613,황금거위(AOS),,UMQG3ThfjgYizHB,MAX_황금거위_출석체크_RV_Android,RV,0,Adpopcorn SSP,1,148,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,UMQG3ThfjgYizHB,MAX_황금거위_출석체크_RV_Android,RV,23,AppLovin Bidding,4,0,0,119,0,0.319673,0.00,0.00,2.6863
2026-05-07,880605234,황금거위(iOS),,B7YvZYzXe8jNBGY,MAX_황금거위_출석체크_RV_iOS,RV,0,Adpopcorn SSP,1,64,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,880605234,황금거위(iOS),,B7YvZYzXe8jNBGY,MAX_황금거위_출석체크_RV_iOS,RV,23,AppLovin Bidding,4,0,0,38,0,0.290610,0.00,0.00,7.6476
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,0,Adpopcorn SSP,1,1249,364,253,69,1.200580,20.26,27.27,4.7454
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,21,AppLovin WF,4,0,0,5,4,0.010000,0.00,80.00,2.0000
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,16,Fyber,4,2392,0,11,2,0.018000,0.46,18.18,1.6364
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,34,ID 34,4,751,571,420,38,0.913108,55.93,9.05,2.1741
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,18,Pangle,4,1315,223,136,28,0.090000,10.34,20.59,0.6618
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,7,Unity,4,0,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,TcKzRUNsjYIQFJs,황금거위_미니게임1_RV_Android,RV,14,Vungle,4,0,0,6,2,0.007844,0.00,33.33,1.3073
2026-05-07,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,0,Adpopcorn SSP,1,28,6,1,0,0.003607,3.57,0.00,3.6070
2026-05-07,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,34,ID 34,4,20,20,15,2,0.031760,75.00,13.33,2.1173
2026-05-07,880605234,황금거위(iOS),,dwOiJPQUsoXKdMT,황금거위_미니게임1_RV_iOS,RV,18,Pangle,4,19,7,5,1,0.020000,26.32,20.00,4.0000
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,0,Adpopcorn SSP,1,978,366,260,74,0.845307,26.58,28.46,3.2512
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,21,AppLovin WF,4,0,0,2,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,16,Fyber,4,1906,0,6,3,0.014000,0.31,50.00,2.3333
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,34,ID 34,4,500,320,239,35,0.498150,47.80,14.64,2.0843
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,18,Pangle,4,1044,208,137,26,0.060000,13.12,18.98,0.4380
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,7,Unity,4,0,0,0,0,0.000000,0.00,0.00,0.0000
2026-05-07,152630613,황금거위(AOS),,DECp68UA1uOBhfu,황금거위_미니게임2_RV_Android,RV,14,Vungle,4,0,0,6,0,0.008187,0.00,0.00,1.3645
2026-05-07,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,0,Adpopcorn SSP,1,32,9,1,0,0.002979,3.12,0.00,2.9790
2026-05-07,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,16,Fyber,4,16,0,2,0,0.008000,12.50,0.00,4.0000
2026-05-07,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,34,ID 34,4,18,18,13,0,0.014781,72.22,0.00,1.1370
2026-05-07,880605234,황금거위(iOS),,889ZlHXzRQjWWmw,황금거위_미니게임2_RV_iOS,RV,18,Pangle,4,15,4,2,0,0.010000,13.33,0.00,5.0000
2026-05-07,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,0,Adpopcorn SSP,1,1766,461,232,65,1.597260,13.14,28.02,6.8847
2026-05-07,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,21,AppLovin WF,4,0,0,3,1,0.000000,0.00,33.33,0.0000
2026-05-07,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,16,Fyber,4,3424,0,11,2,0.047000,0.32,18.18,4.2727
2026-05-07,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,34,ID 34,4,1141,792,420,34,1.059912,36.81,8.10,2.5236
2026-05-07,152630613,황금거위(AOS),,AIeWRQ2R5CbBNyO,황금거위_보너스캐시_RV_Android,RV,18,Pangle,4,1870,331,165,32,0.110000,8.82,19.39,0.6667
